review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence
1000,0,• selfish ni Alden• buhat na buhay ni kath yung film.,negative,0.8722600936889648,0.8722600936889648
1001,0,#preparing.,positive,0.6742035746574402,0.6742035746574402
1002,0,I watched this so many times.,positive,0.9839381575584412,0.9839381575584412
1002,1,It is still in a part of my heart.,positive,0.9847939610481262,0.9847939610481262
1003,0,the amount of times i rolled my eyes out of cheesiness of this movie was kind of embarrassing HAHAHA.,negative,0.7479237914085388,0.7479237914085388
1003,1,"ethan's character gives me the ick, but i can see why this movie is relatable to everyone.",positive,0.9880532026290894,0.9880532026290894
1003,2,"although this movie was definitely outside my taste, there are lines that has definitely struck me.",positive,0.8346232771873474,0.8346232771873474
1003,3,"kaya ko 'to pinanuod, para makarelate ako sa sequel because i may or may not watch it in theaters.",positive,0.5133786201477051,0.5133786201477051
1004,0,ANG NENE TALAGA NI KATH DITO.,negative,0.6314277648925781,0.6314277648925781
1005,0,iba pala ma attach mga chikboi.,negative,0.8789635896682739,0.8789635896682739
1006,0,my fam is prepping me for the sequel LOL.,positive,0.9899927973747253,0.9899927973747253
1007,0,JOY IS HERE.,positive,0.9896817803382874,0.9896817803382874
1007,1,she did the right thing.,positive,0.9910119771957397,0.9910119771957397
1008,0,ako naman muna.,positive,0.5320636034011841,0.5320636034011841
1009,0,my fave romance drama filipino film so far.,positive,0.9970928430557251,0.9970928430557251
1010,0,"z: (speechless)s: overall good movie, may connection sa mga characters tsaka medyo bagay naman si alden at kath, pero ayaw ko lang sa part na babaero si alden sa una kasi parang kadiri (may kilala kasi akong ganun), i bet may sakit siya, pero who am i to judge diba.",positive,0.9588181376457214,0.9588181376457214
1010,1,"anyways nagsusucceed yung movie makabuo ng connection sa viewer, medyo may gripe lang din sa acting ni kath kasi medyo try hard at some moments, but good actor naman siya.",positive,0.9944889545440674,0.9944889545440674
1011,0,evil aldeb richards- i love you joy.,positive,0.9936456680297852,0.9936456680297852
1012,0,Bro was tryna give her the Longanisa right when he saw her hiding in the trash.,positive,0.7845605611801147,0.7845605611801147
1013,0,this is obviously gonna be hard to top.,positive,0.8345460295677185,0.8345460295677185
1014,0,"“Love is all or nothing, if you hold back, bakit ka pa nagmahal.",negative,0.8433467149734497,0.8433467149734497
1015,0,gagi wait manonood na kase ako HLA mamaya.,positive,0.7842229604721069,0.7842229604721069
1016,0,its great very emotional it show casedevery grief a human will experience or has experienced in their life.,positive,0.9947327375411987,0.9947327375411987
1017,0,kairita na nga ni ethan kakaiirita rin ng sound track.,negative,0.6071078777313232,0.6071078777313232
1018,0,nothing beats the og.,positive,0.9571804404258728,0.9571804404258728
1018,1,this film was peak joy excellency.,positive,0.9947347640991211,0.9947347640991211
1019,0,biktima ba ng love bombing si joy¿.,positive,0.972399890422821,0.972399890422821
1020,0,ok lang stock room naman to.,positive,0.7465671300888062,0.7465671300888062
1021,0,love is complicated.,positive,0.7313737869262695,0.7313737869262695
1022,0,"haha lungkot pa rin talaga, napatulala nalang ako after.",negative,0.8948464393615723,0.8948464393615723
1023,0,Watched ahead of the sequel after being asked by my gf and my coworkers.,positive,0.9955629110336304,0.9955629110336304
1023,1,"Not bad, felt like a typical romance movie but the two main actors were really good.",positive,0.9868357181549072,0.9868357181549072
1023,2,The chemistry felt real.,positive,0.993638813495636,0.993638813495636
1023,3,The comedy has its moments and the movie didn’t fail to make my coworker cry.,positive,0.9668334722518921,0.9668334722518921
1024,0,rewatching this movie again after the sequel and just want to say that i enjoy this more than the sequel lol.,positive,0.9976353645324707,0.9976353645324707
1025,0,they got my friend in tears.,positive,0.897619903087616,0.897619903087616
1027,0,joy ang breadwinner ng lahat pati etong pelikula binuhat.,positive,0.9154567122459412,0.9154567122459412
1029,0,AYON NA YON.,positive,0.6692789793014526,0.6692789793014526
1029,1,"omg, ang weirdo ni alden dito, di ko bet HSHSHSHHSHAA sinabi nang aalis si Joy tapos---kulit jusme.",negative,0.9195784330368042,0.9195784330368042
1030,0,we need an Ethan in our lives who would support us for our dreams.,positive,0.9896535277366638,0.9896535277366638
1031,0,im deeply terrified of ethan.,negative,0.72115159034729,0.72115159034729
1032,0,akin ka nalang uno.,negative,0.538303554058075,0.538303554058075
1033,0,haha male manipulator atake.,negative,0.7359704971313477,0.7359704971313477
1035,0,"ang gaslighter ni alden pokenangina, isipin mo naman si kath yung pangarap niya hindi puro ikaw anyways kinikilig ako pero tangina ang bobo ni alden.",negative,0.931928813457489,0.931928813457489
1036,0,"""kung mahal mo 'ko, bakit mo ako pinapapili.",negative,0.8645336627960205,0.8645336627960205
1036,1,"""saksakin niyo nalang ako.",negative,0.7791749835014343,0.7791749835014343
1037,0,• had to re-watch it for the sake of it's prequel since this was released almost 5 years ago and that was the only time na pinanood ko siya• going back to it somehow felt like nag iba 'yung vibes ng movie but it showcase a glimpse of how ofws work hard for their families in the Philippines • still a good movie to watch na standalone.,positive,0.9915791749954224,0.9915791749954224
1038,0,if kathryn bernardo can survive on her own so can i.,positive,0.9868691563606262,0.9868691563606262
1039,0,rewatched para makarelate jowa ko sa hello love again buhat na buhat ni kathryn bernardo shet mother.,positive,0.994753360748291,0.994753360748291
1040,0,We all deserve more.,positive,0.811801016330719,0.811801016330719
1041,0,Galing ni Kath grabe pero K lang siya beh!,negative,0.7633325457572937,0.7633325457572937
1041,1,"What’s up with Filipinos trying to make stalker behavior cute and charming pls lang, it’s giving Kita Kita.",positive,0.9803800582885742,0.9803800582885742
1041,2,"Love that the ending is NAWT what I expected (like pop off, queen! choose yourself) but given that there’s a sequel, oh brother.",positive,0.9706821441650391,0.9706821441650391
1041,3,Alden needs more shirtless scenes here iktr!,positive,0.8838136196136475,0.8838136196136475
1042,0,kung mahal mo ako bakit pinapapili mo ‘ko.,negative,0.8465673327445984,0.8465673327445984
1043,0,Nothing really new here.,positive,0.8629823923110962,0.8629823923110962
1043,1,Same old Star Cinema rom-com trope.,negative,0.5917636156082153,0.5917636156082153
1044,0,nakakaiyak nmn t0h.,negative,0.8126562237739563,0.8126562237739563
1045,0,selfish si ethan tho HAHAHAHA parang gusto ng utang na loob char.,positive,0.7627131938934326,0.7627131938934326
1046,0,Ethan is such a red flag lol the first act is so unbearable but honestly everything else is pretty good.,positive,0.9097159504890442,0.9097159504890442
1046,1,i like leaning into the OFW stories and self love >>> KATHRYN GO OFF ATEready for Canada.,positive,0.9920397996902466,0.9920397996902466
1047,0,a star for kathryn and ofws.,positive,0.9952499866485596,0.9952499866485596
1048,0,tbh i think it’s better on the 2nd watch or pag may kasama ka manood kasi mas nakakaiyak pag nagpipigil ka ng luha HAHAHAH (dahil sa acting ni kathryn btw).,positive,0.966217577457428,0.966217577457428
1049,0,KMS KMS KMS KMS KMS KMS KMS KMS.,positive,0.906542956829071,0.906542956829071
1050,0,mind u its a 4 month relationship.,positive,0.6602321267127991,0.6602321267127991
1051,0,how are kathyrn's back muscles looking after carrying this film also where's the depth for ethan's story sobrang kulang.,positive,0.6593257188796997,0.6593257188796997
1052,0,jologs ni alden.,positive,0.8187891840934753,0.8187891840934753
1053,0,classic filipino storyline yet they always get to me.,positive,0.8341638445854187,0.8341638445854187
1054,0,"I’ve seen a small handful of Filipino movies so far, and I totally get why this one was the highest grossing Filipino movie of all time (until Rewind last year, which was also good).",positive,0.9952850937843323,0.9952850937843323
1054,1,This is my favorite so far.,positive,0.9981143474578857,0.9981143474578857
1054,2,I felt this one.,positive,0.8037545084953308,0.8037545084953308
1054,3,"Filipino actors always overact, but it worked for me in this.",positive,0.6702023148536682,0.6702023148536682
1055,0,best sequel - kathryn benardo i love u.,positive,0.9974984526634216,0.9974984526634216
1056,0,something to like about a mainstream pinoy movie that’s mostly marketed as another love team-centric film be some ways more than just about the love team itself.,positive,0.9858763813972473,0.9858763813972473
1057,0,ang pagkakaalam ko napanood ko na siya before pero pinanood ko ulit siya last friday bc we r planning to watch hla and mind you i also cried bc of d film. (as a iyakin girly) you will see the kasi the struggles of OFWs na akala ng mga pamilya nils rito sa Pinas ay masarap ang buhay nila roon at sobrang dami nilang pera pero ang hindi nila alam sobra ang pagtitipid kung minsan nga hindi na kumakain para may maipadala lang sa pamilya nila rito at kung minsan napakarami nilang trabaho at sabay sabay yon kaya wala silang maayos na pahinga.,positive,0.9591846466064453,0.9591846466064453
1057,1,I admire joy kasi may pangarap siya and she's so sure na gusto niya makamit lahat yon and nothing will stop her kahit pa nagkaroon sila ng rs ni ethan. ang selfish lang nung una ni ethan bc she's stopping joy na ipursue yung pagcacanada niya when in fact ayon na lang yung time na uunahin naman ni joy yung pangarap niya bc lagi nalang pamilya niya ang priority niya. although sa last part natanggap din ni ethan and sinuportahan niya rin si joy with her decision. i hope na kapag may ganitong love na dumating sa akin i will not question the love of my partner kung aalis siya para sa pangarap niya but i will just support him instead :)) sana mapanood ko today yung hla hoho.,positive,0.9834452271461487,0.9834452271461487
1058,0,one of the best filipino films fr fr.,positive,0.9839367866516113,0.9839367866516113
1059,0,parang kami lang nung ka situationship koanyways i think this is my first time watching this like from start to end talaga tas the reason why im watching this rn is bcos im gonna watch the sequel later and kailangan ko malaman yung kwento para hindi ako ma confuse bwhahaha.,positive,0.8582316637039185,0.8582316637039185
1060,0,Stop I actually kinda love this movie.,positive,0.9203366637229919,0.9203366637229919
1061,0,"All set, Okay maganda naman ginampanan nila Ethan, Joy Nood na S.",positive,0.9641051888465881,0.9641051888465881
1062,0,"naiyak si ate julia hahahahha naka ilang rewatch n aq neto ,,, now k lng nagets storyagusto ko rin mag canada.",positive,0.9549747705459595,0.9549747705459595
1063,0,the chemistry is still bad between kathryn and alden (maybe because she was still with daniel and she was holding back) but it's somehow better than the rating I gave it initially on rewatch.,positive,0.8833855390548706,0.8833855390548706
1064,0,Kathryn Bernardo is something else talaga.,positive,0.9879257678985596,0.9879257678985596
1064,1,she always nail her roles.,positive,0.9960693120956421,0.9960693120956421
1064,2,"i like this better than Hello, Love, Again.",positive,0.9962406158447266,0.9962406158447266
1065,0,joy is here.,positive,0.9935710430145264,0.9935710430145264
1066,0,"- Selfish na bang piliin ang sarili ko ngayon? - I had to watch it and see what all the fuss was about, realized how challenging life can be for an OFW.",negative,0.7668362259864807,0.7668362259864807
1066,1,"Hats off to Kathryn, amazing portrayal. - I really found the score annoying.",positive,0.9959111213684082,0.9959111213684082
1066,2,"Perhaps it leaned too heavily on cues that felt forced instead of natural. - Ethan, you're the true definition of a manipulative sad boi “Love is all or nothing, if you hold back, bakit ka pa nagmahal?”.",positive,0.5660317540168762,0.5660317540168762
1067,0,ganda mo talaga kathryn.,positive,0.9879049062728882,0.9879049062728882
1068,0,Sana di ako magkaka jowa ng ganito.,negative,0.731615424156189,0.731615424156189
1069,0,Ako lang ba natritrigger sa character ni Alden.,positive,0.7590242624282837,0.7590242624282837
1070,0,ganda nya tbh ang unnecessary lang talaga ng part 2 should've ended it in here.,positive,0.906637966632843,0.906637966632843
1071,0,mas gusto ko pa rin to hshshsh.,positive,0.5724913477897644,0.5724913477897644
1072,0,joy: h-ethan: pano naman ako.,negative,0.621831476688385,0.621831476688385
1072,1,iiwan mo na ko.,negative,0.5833908915519714,0.5833908915519714
1072,2,kala ko ba mahal mo ko.,negative,0.6890066862106323,0.6890066862106323
1072,3,hindi pa ba ko sapat.,negative,0.8424611687660217,0.8424611687660217
1072,4,ewan ko sayo ethan stalker ka na nga sadboi ka pa.,negative,0.8246837258338928,0.8246837258338928
1073,0,Never thought I’d like this one.,positive,0.9212660193443298,0.9212660193443298
1073,1,"Well-acted and one of the few Filipino films that effectively captures the character of where it’s shot, Hongkong.",positive,0.9948093891143799,0.9948093891143799
1073,2,A heartfelt movie.,positive,0.9922530055046082,0.9922530055046082
1074,0,hilig niyong di pagbigyan si kath magprac ng med ah.,negative,0.7737477421760559,0.7737477421760559
1075,0,nakalimutan ko kung gano ko nagustuhan to.,positive,0.6422743201255798,0.6422743201255798
1075,1,ganda ng mga linyahan wow.,positive,0.9901736974716187,0.9901736974716187
1076,0,Daniel Padilla you are NOTHING.,negative,0.9523004293441772,0.9523004293441772
1077,0,midnight rain coded si joy.,positive,0.8407225012779236,0.8407225012779236
1078,0,"timeless classic, a beloved filipino movie that made its mark on cinema history.",positive,0.9964202642440796,0.9964202642440796
1078,1,"Back in 2019, there was so much chaos in the Philippines, station wars, loveteams flopping, and everything in between.",positive,0.9119526147842407,0.9119526147842407
1078,2,Kathryn Bernardo and Alden Richards had one shot to save it... and they freaking did!Two of the most influential Filipino celebrities teamed up and broke our hearts.,positive,0.9910263419151306,0.9910263419151306
1078,3,Major kudos to them!,positive,0.9973405003547668,0.9973405003547668
1078,4,"Rewatching this movie now, especially with the sequel on air, I have to say it’s been the most heartfelt Pinoy film of the decade.",positive,0.9973330497741699,0.9973330497741699
1078,5,"It’s so real and authentic, showing how Filipinos have to live overseas just to earn enough for their families.",positive,0.9757216572761536,0.9757216572761536
1078,6,"Joy gave up her dreams for others, it’s so unfair but so true to life, but this guy Ethan had some problem with attachment issues lmao, it's such a perfect way to end it without them being together.",positive,0.9403358101844788,0.9403358101844788
1078,7,"Alden Richards, THE MAN YOU ARE!",positive,0.9879427552223206,0.9879427552223206
1078,8,Can we talk about his acting?,positive,0.8093259930610657,0.8093259930610657
1078,9,"I’ve never seen him act like that before because GMA keeps giving him mid movies (not to be shady, but fr) .",positive,0.7672120928764343,0.7672120928764343
1078,10,"No wonder it became a blockbuster hit.""Joy is Here!"" This first movie is pure nostalgia.",positive,0.9867488145828247,0.9867488145828247
1078,11,"Cinematic, leveled-up, and with a soundtrack that was soundtracking.",positive,0.9825337529182434,0.9825337529182434
1078,12,"This just made me want to watch Hello, Love, Again even more now that Joy is happier in Canada.",positive,0.9972013235092163,0.9972013235092163
1079,0,"Ang pagmamahal ba sa sakripisyo lang maipapakita, ha.",negative,0.907419741153717,0.907419741153717
1079,1,"More than a love story, this is a life story.",positive,0.9112159013748169,0.9112159013748169
1080,0,tangina mo ethan (i was like ethan w my ex so i hate myself as well).,negative,0.939227283000946,0.939227283000946
1081,0,kathden >>> kathniel???,positive,0.513698935508728,0.513698935508728
1081,1,What are we thinking guys?!,negative,0.8530498147010803,0.8530498147010803
1081,2,I’m thinking YES. & IKAW AT AKO PLAYING omg.I don’t know what’s in our blood as Filipinos when it comes to feeling this moral obligation to work our asses off for our families even when it doesn’t always serve us.,positive,0.9930151700973511,0.9930151700973511
1081,3,Joy is a great representation of that for us.,positive,0.9902089834213257,0.9902089834213257
1082,0,"you are valid, joy.",positive,0.991366446018219,0.991366446018219
1083,0,bet ang mga linyahan ni alden bwahhaah.,positive,0.6670348644256592,0.6670348644256592
1084,0,LMFAOOOOOOOOOOOOOOOOOOthisshithurtssobadwhywasitsorelatableOOOOOOOOOOOOOOOOOOO.,negative,0.9052383303642273,0.9052383303642273
1085,0,hirap talaga umintindi ng mga lalake.,negative,0.907606840133667,0.907606840133667
1086,0,rewatched this for hello love again sana and wtf.,positive,0.9961926937103271,0.9961926937103271
1086,1,ganun pa rin verdict ko na ANG CRINGE NI ALDEN ‼ sorry not sorry but there are times talaga that i would literally pause the movie and touch some grass first before continuing because of how unbearable his acting is.,negative,0.8568350672721863,0.8568350672721863
1086,2,sana totoong bumawi siya sa hello love again tho.,positive,0.9836701154708862,0.9836701154708862
1087,0,"Broke my heart so much when I first watched itBut now rewatching it in preparation of the sequel, my heart is broken in a different way.",negative,0.6048285961151123,0.6048285961151123
1088,0,"dude weird before, during, and after all that.",positive,0.6742874383926392,0.6742874383926392
1089,0,she's better than me 'coz i will definitely fold.,positive,0.9684813618659973,0.9684813618659973
1090,0,Kathryn's portrayal as an OFW was much more believable than their love story.,positive,0.9772922992706299,0.9772922992706299
1091,0,Gets naman na hindi ko siya pwedeng mahalin pero mahal ko na siya.,positive,0.9372962117195129,0.9372962117195129
1091,1,"Ang akin lang, stop na sa 'Kung Di Rin Lang Ikaw' aaaaaa.",negative,0.9305688142776489,0.9305688142776489
1092,0,ahahahhhaahha.,positive,0.7389780879020691,0.7389780879020691
1093,0,i can see why people like this film.,positive,0.9947413206100464,0.9947413206100464
1094,0,taena ng chemistry ni Ethan at Joy pota.,negative,0.7045367956161499,0.7045367956161499
1094,1,napaka-yummy ni Alden dyusko.,positive,0.9944207072257996,0.9944207072257996
1095,0,although I watched this in 2x speed.,negative,0.5246372222900391,0.5246372222900391
1095,1,heart strings: TUGGED.,negative,0.8931896090507507,0.8931896090507507
1096,0,Ending ng the hows of us kung natuloy si george sa pagiging nurse ems.,positive,0.9530545473098755,0.9530545473098755
1097,0,we watched this in class.,positive,0.9716761112213135,0.9716761112213135
1098,0,Gonna pretend this has no sequel <3.,positive,0.9441851377487183,0.9441851377487183
1099,0,Mentre guardavo questo film ho pensato “sono davvero fortunata a non essere una OFW (overseas Filipino worker)”.,negative,0.890338122844696,0.890338122844696
1099,1,"Cathy Garcia-Samoan’s hai fatto un bellissimo lavoro, con Bernardo e Richards sei riuscita a far arrivare nei cuori degli OFW che hanno e stanno passando quelle situazioni.Forse mi è più piaciuto il lato emigrare dal tuo paese d’origine che la loro storia d’amore.",positive,0.886048436164856,0.886048436164856
1100,0,*Cookie Monster voice* “Andito na ako.,positive,0.8467753529548645,0.8467753529548645
1100,1,Asan yung power bank ko?”.,negative,0.8722391128540039,0.8722391128540039
1101,0,tangina girl!!!! last na to!!,negative,0.9691446423530579,0.9691446423530579
1101,1,MAY YOU BE FREE.,positive,0.9569039940834045,0.9569039940834045
1102,0,"napakasahol ng sitwasyon ng mga OFWs, ala man lang paglaban sa film na to haha.",negative,0.8939625024795532,0.8939625024795532
1103,0,kinda tear-jerking.,positive,0.7098676562309265,0.7098676562309265
1103,1,would’ve been better if Ethan didn’t wear his baduy earrings and necklace.,positive,0.7059112191200256,0.7059112191200256
1103,2,and if he wasn’t kinda manipulative at some point.,positive,0.7659306526184082,0.7659306526184082
1103,3,loved the Joy & lola love-hate relationship.,positive,0.9974675178527832,0.9974675178527832
1103,4,much respect to all the filipino/filipina DH all over the world.,positive,0.9953088164329529,0.9953088164329529
1104,0,"if you love me, why cant you choose.",positive,0.7640455961227417,0.7640455961227417
1104,1,"if you love me, why are you making me choose.",positive,0.9224403500556946,0.9224403500556946
1104,2,"filipino romance movies always felt really corny to me as a filo american, especially with those low quality cheesy montages and lines.",negative,0.8146913647651672,0.8146913647651672
1104,3,"but i always had a soft spot for them, especially due to how skilled filipinos are when it comes to implementing the perfect amount of drama and sentiment into their entertainment.",positive,0.9926007390022278,0.9926007390022278
1104,4,this movie was pretty solid to me when considering how i was never into these type of movies.,positive,0.997010350227356,0.997010350227356
1104,5,"ive watched a good amount of filo romance movies and like i said, i was never a big fan.",positive,0.7316734194755554,0.7316734194755554
1104,6,which is why i was surprised when i found myself appreciating this movie for different aspects and executions.,positive,0.9663745760917664,0.9663745760917664
1104,7,"first of all, reminds me a lot of la la land (2016) except filipino OFW version.",positive,0.9354754686355591,0.9354754686355591
1104,8,"as much as it hurts, i like to treasure those bittersweet or “tragic” love stories because its realistic.",positive,0.943446695804596,0.943446695804596
1104,9,"i live for the realism; the hope and joy whilst feeling that agony and yearning, bc i think it really shows u how things really are for a lot of relationships and couples; the reality.",positive,0.9944326281547546,0.9944326281547546
1104,10,"how it was never just about love and trust, but understanding.",positive,0.8351674675941467,0.8351674675941467
1104,11,"understanding your significant other, and how even when you guys do, the ending isnt always going to be “happy”.",positive,0.9668443202972412,0.9668443202972412
1104,12,i think its a common plot and ive def seen it before.,positive,0.7318570017814636,0.7318570017814636
1104,13,i just enjoyed this execution and i liked the mature take on it.,positive,0.993563175201416,0.993563175201416
1104,14,this movie felt like an entire leap of maturity for both the characters (esp ethan) and shows the growth of their relationship and of them as people.,positive,0.9970126152038574,0.9970126152038574
1104,15,"i also loved their chemistry, alden richards and kathryn bernardo as the main couple.",positive,0.9972635507583618,0.9972635507583618
1104,16,i was honestly surprised bc i grew up watching some of kaths films and thought she never had a romance one without that daniel padilla dude.,positive,0.9074886441230774,0.9074886441230774
1104,17,and i am NOT mad that i was wrong bc i rlly liked alden and kathryn together.,positive,0.9815506935119629,0.9815506935119629
1104,18,they delivered the emotional scenes incredibly and i js loved watching them.,positive,0.9977849721908569,0.9977849721908569
1104,19,i also appreciate another bare minimum feature (that kinda ties into what i was just talking about) but multi dimension.,positive,0.9802712202072144,0.9802712202072144
1104,20,"like i said, ive seen the plot been done and its nothing groundbreaking or revolutionary.",positive,0.6874200701713562,0.6874200701713562
1104,21,"but this movie specifically also had me looking at both sides, both dimensions, and understanding both.",positive,0.955430269241333,0.955430269241333
1104,22,"i saw how there wasnt a bad guy nor a good guy, how both were multi dimensional and had their reasons.",positive,0.9467233419418335,0.9467233419418335
1104,23,i just loved how it was very clear and how raw certain scenes were.,positive,0.9923143982887268,0.9923143982887268
1104,24,im giving it only 3 n a half stars tho bc i js still found myself cringing like hell everytime alden richards character was being creepy af and IDK theres js this vibe ab filo movies i cant get over.,positive,0.6604863405227661,0.6604863405227661
1104,25,#lovebeingpinoy tho.,positive,0.9290261268615723,0.9290261268615723
1105,0,"Kathryn, the woman that you are.",positive,0.990592896938324,0.990592896938324
1106,0,pinanood ko lang to dahil papanoorin namin yun hello love again.,positive,0.9768787026405334,0.9768787026405334
1106,1,medyo ako si ethan sa past relationship ko pero sana di na ganon katanga soon.,positive,0.8161091208457947,0.8161091208457947
1107,0,Sobrang self centered ni beh.,positive,0.5754987001419067,0.5754987001419067
1108,0,This film is a corny and cheesy Filipino rom com but doesn’t change the fact that I enjoyed myself.,positive,0.9854241013526917,0.9854241013526917
1108,1,It does challenge the main characters to value/prioritize themselves.,positive,0.8570424318313599,0.8570424318313599
1108,2,I do wish they offered more serious moments to really delve into who they are and show that deeper connection.,positive,0.9512495994567871,0.9512495994567871
1108,3,The moments that kind of hit me were the moments where the mom leaves the dad and hurts because there’s so much pain and history there.,positive,0.8580967783927917,0.8580967783927917
1108,4,In the end Kathryn Bernardo is gorgeous and carries this film.,positive,0.9968357682228088,0.9968357682228088
1109,0,"two movies, one more compelling than the other, trying to look for a smooth merging point but to no avail.",positive,0.968272864818573,0.968272864818573
1110,0,"""Kung mahal mo ako, bakit mo ako pinapapili?""Facepalms here and there, but some scenes were just too good, it made me tear up a little bit.",negative,0.5358310341835022,0.5358310341835022
1110,1,Another OFW movie that really opened my eyes to their situation.,positive,0.9675663709640503,0.9675663709640503
1110,2,Juggling multiple jobs while hiding from the authorities is definitely not for the weak.,positive,0.7443287968635559,0.7443287968635559
1110,3,"So, biggest salutes to Joy and to all OFW's experiencing the pain and exhaust from all of the jobs you work on.",positive,0.9940255880355835,0.9940255880355835
1110,4,"When I watched this when I was a bit younger, I really looked up to Ethan for trying his best for Joy, but now it just came off as him trying to maneuver Joy right into his plans.",positive,0.9224511981010437,0.9224511981010437
1110,5,"But anyhow, it was nice to see that Joy really stood firm on her decision, and Ethan setting 'MORE' goals for himself and family.",positive,0.9948770403862,0.9948770403862
1111,0,kathryn carried all the way.,positive,0.9847750067710876,0.9847750067710876
1112,0,ewan ko sa’yo ethan gigil ako sa’yo.,negative,0.7256191372871399,0.7256191372871399
1113,0,cleansing my palate.,positive,0.8939059972763062,0.8939059972763062
1114,0,red flag ka talaga ethan pero so proud of joy for being firm and pursuing her dreams.,positive,0.9342854619026184,0.9342854619026184
1114,1,isa kang role model para sa amin na eldest daughter in an asian household.,positive,0.7513806223869324,0.7513806223869324
1115,0,"Ready na for Hello, Love, Again.",positive,0.9921814203262329,0.9921814203262329
1116,0,galing umacting ni kath tas si alden wala k lng.,positive,0.6459231376647949,0.6459231376647949
1117,0,pre-game before that sequel that never should have been made.,negative,0.7570245265960693,0.7570245265960693
1117,1,(i say as if i don't have tickets for tomorrow's screening).,positive,0.5056268572807312,0.5056268572807312
1118,0,pregaming the sequel to remind myself how we should have left it here ↕↕↕↕.,positive,0.9484376907348633,0.9484376907348633
1119,0,Ang solid ng kwento mula umpisa hanggang dulo.,positive,0.784460186958313,0.784460186958313
1119,1,"Ang galing-galing ni Kath, lalo na sa bus scene nung nakita niya yung ex niya - my fave scene.",positive,0.9926096796989441,0.9926096796989441
1119,2,Grabe tulo ng luha ko nun.,negative,0.5457847118377686,0.5457847118377686
1119,3,Ang perfect lang nung mata-mata acting at background scoring - chef's kiss.,positive,0.981633722782135,0.981633722782135
1119,4,Ang galing din ng ibang casts lalo na sina Joross at Kakai - galing ng comedic timing nila.,positive,0.6415091156959534,0.6415091156959534
1119,5,Best part ko yung kwento ni Joy pinakita nila kung gaano kahirap magtrabaho ang isang OFW sa ibang bansa.,positive,0.5415949821472168,0.5415949821472168
1119,6,Talagang lunok pride para lang may maipon at maipadala.,negative,0.9463769793510437,0.9463769793510437
1119,7,Ang galing ng storytelling at cinematography (may pagka- wong kar wai) para ka talagang nasa Hong Kong.,positive,0.9807064533233643,0.9807064533233643
1119,8,"So far, ito na pinaka-fave kong movie ni Kath.",positive,0.99648118019104,0.99648118019104
1119,9,Lss na rin ako sa ikaw at ako.,negative,0.5663911700248718,0.5663911700248718
1120,0,rewatched for sequel anw dreams >>>.,positive,0.9509830474853516,0.9509830474853516
1121,0,Si Edward ay may middle child syndrome.,positive,0.6034892797470093,0.6034892797470093
1122,0,nakakabwiset yung alarm.,negative,0.9459965229034424,0.9459965229034424
1123,0,di mo sure bakit affected ako but FELT SO MUCH.,negative,0.8248840570449829,0.8248840570449829
1124,0,Napaiyak niya ko eh hahaha.,positive,0.9090551137924194,0.9090551137924194
1125,0,Pinanuod ko nang matino kasi panunuorin namin ng Tita at Inay ko yung sequel.,negative,0.6515287160873413,0.6515287160873413
1125,1,Accurately written male—hindi marunong umintindi.Pero medyo ngumawa ako kasi miss ko na'y mahal ko.,negative,0.8253766298294067,0.8253766298294067
1126,0,not me watching this on my birthday.,negative,0.8707587718963623,0.8707587718963623
1127,0,"Idk man the male lead kinda ticked me off, hopefully he’s a better guy in the 2nd film (coping)Anyways loved Kathrine’s Bernardo’s character all the way, like… you go girl.",positive,0.994040310382843,0.994040310382843
1129,0,"Cute, excited for the sequel.",positive,0.997724711894989,0.997724711894989
1130,0,idgaf may sentimental value sakin tong movie na to.,positive,0.9346232414245605,0.9346232414245605
1131,0,"What do you get when you mix love, uncompromisable responsibilities, and uncontrollable circumstances?",positive,0.9900076389312744,0.9900076389312744
1131,1,This movie.The title sums it up really well.,positive,0.9906482100486755,0.9906482100486755
1131,2,"Three words that encapsulate what every couple in relationships fears -- ""right person, wrong time"".",negative,0.7154163718223572,0.7154163718223572
1131,3,"It presented a realistic view on how love can move mountains, but not one's dreams and aspirations.",positive,0.6767776608467102,0.6767776608467102
1131,4,"Although many romantic films opt to go for happy endings, I'm glad this one didn't.",positive,0.9225745797157288,0.9225745797157288
1131,5,"Ethan and Joy's motivations were so grounded and solid that it would be disloyal to their characters if they went another way.I like how the film also subverts classic romantic movie tropes by beginning with the first kiss and uttering the ""I don't love you""s.",positive,0.982231855392456,0.982231855392456
1131,6,It all made sense in the end and it felt earned.Let's see what the sequel has in store.,positive,0.9968865513801575,0.9968865513801575
1132,0,Hirap ng buhay abroad pero mas mahirap sa pinas aaaaahhhh :(Ang selfish ni Ethan wtf.,negative,0.8408101201057434,0.8408101201057434
1133,0,"really makes you open your eyes about the hardships that OFW have to endure, and the ending was really bittersweet, looking forward to watching the sequel.",positive,0.99692302942276,0.99692302942276
1134,0,Told my mom I’d go watch the sequel in theaters nearby since she’s considering driving 3 hours to go see it in theaters.,positive,0.9799485206604004,0.9799485206604004
1134,1,I’m invested now.,positive,0.9861605167388916,0.9861605167388916
1135,0,"Hello, Love, Goodbye pulls us into the bustling streets of Hong Kong, where we follow Joy, an OFW working as a domestic helper.",positive,0.9728477001190186,0.9728477001190186
